# =============================================
# POPULATIONS
# =============================================
# Q 2.5526 
# s 0.637 
# g 1.05 
# k1 0.4 ± 0.005 
# k2 0.02438 ± 0.005 
# R 1000.0
# maximal time 8.0 
# 20 independent populations 
# =============================================
# bud	Pinit	±	Dinit	±	stats(6)
1.0000	0.6370	0.0000	0.2720	0.0415	8.0000	10.7500	18.0000	21.0000	34.0000	17.2000	0.2599	0.2968	0.3611	0.3806	0.4408	0.3470
2.0000	0.6370	0.0000	0.2797	0.0401	0.0000	13.2500	18.0000	20.0000	23.0000	15.4500	-Inf	0.3223	0.3613	0.3745	0.3919	-Inf
3.0000	0.6370	0.0000	0.2853	0.0395	0.0000	10.0000	15.5000	18.5000	26.0000	14.5000	-Inf	0.2878	0.3420	0.3646	0.4073	-Inf
4.0000	0.6370	0.0000	0.2924	0.0411	8.0000	10.0000	15.5000	18.2500	28.0000	15.7000	0.2599	0.2878	0.3425	0.3630	0.4165	0.3368
5.0000	0.6370	0.0000	0.2981	0.0427	0.0000	13.0000	15.0000	19.0000	22.0000	13.9500	-Inf	0.3206	0.3382	0.3681	0.3864	-Inf
6.0000	0.6370	0.0000	0.3043	0.0464	0.0000	11.0000	14.5000	19.2500	22.0000	14.0500	-Inf	0.2997	0.3342	0.3697	0.3864	-Inf
7.0000	0.6370	0.0000	0.3108	0.0496	4.0000	10.5000	16.0000	19.2500	28.0000	14.9000	0.1733	0.2935	0.3463	0.3697	0.4165	0.3210
8.0000	0.6370	0.0000	0.3177	0.0524	0.0000	2.2500	8.0000	16.2500	34.0000	9.5500	-Inf	-Inf	0.2599	0.3485	0.4408	-Inf
9.0000	0.6370	0.0000	0.3228	0.0547	0.0000	4.7500	12.0000	18.2500	22.0000	11.4500	-Inf	0.1942	0.3089	0.3630	0.3864	-Inf
10.0000	0.6370	0.0000	0.3271	0.0567	0.0000	0.0000	8.0000	17.7500	30.0000	9.6500	-Inf	-Inf	0.2599	0.3592	0.4251	-Inf
11.0000	0.6370	0.0000	0.3335	0.0621	0.0000	0.0000	6.0000	14.2500	20.0000	7.4500	-Inf	-Inf	0.2166	0.3320	0.3745	-Inf
12.0000	0.6370	0.0000	0.3382	0.0642	0.0000	1.5000	12.5000	19.2500	25.0000	11.2500	-Inf	-Inf	0.3106	0.3697	0.4024	-Inf
13.0000	0.6370	0.0000	0.3414	0.0658	0.0000	3.7500	15.0000	20.0000	33.0000	12.9500	-Inf	0.1643	0.3374	0.3745	0.4371	-Inf
14.0000	0.6370	0.0000	0.3448	0.0661	0.0000	0.0000	4.0000	11.0000	33.0000	7.2500	-Inf	-Inf	0.1733	0.2983	0.4371	-Inf
15.0000	0.6370	0.0000	0.3457	0.0635	0.0000	0.0000	4.0000	14.0000	23.0000	7.3000	-Inf	-Inf	-Inf	0.3299	0.3919	-Inf
16.0000	0.6370	0.0000	0.3498	0.0677	0.0000	0.0000	1.5000	13.7500	20.0000	6.1000	-Inf	-Inf	-Inf	0.3271	0.3745	-Inf
17.0000	0.6370	0.0000	0.3488	0.0664	0.0000	0.0000	9.5000	14.0000	20.0000	8.6500	-Inf	-Inf	0.2812	0.3299	0.3745	-Inf
18.0000	0.6370	0.0000	0.3522	0.0702	0.0000	0.0000	6.0000	16.2500	27.0000	8.1000	-Inf	-Inf	0.2166	0.3485	0.4120	-Inf
19.0000	0.6370	0.0000	0.3474	0.0621	0.0000	0.0000	3.0000	14.0000	22.0000	6.1000	-Inf	-Inf	0.1373	0.3299	0.3864	-Inf
20.0000	0.6370	0.0000	0.3537	0.0679	0.0000	0.0000	3.0000	10.7500	30.0000	7.5500	-Inf	-Inf	0.1373	0.2960	0.4251	-Inf
21.0000	0.6370	0.0000	0.3502	0.0668	0.0000	0.0000	8.0000	13.2500	28.0000	7.9000	-Inf	-Inf	0.2599	0.3229	0.4165	-Inf
22.0000	0.6370	0.0000	0.3484	0.0630	0.0000	0.0000	3.0000	13.2500	22.0000	6.7500	-Inf	-Inf	0.1300	0.3229	0.3864	-Inf
23.0000	0.6370	0.0000	0.3486	0.0633	0.0000	0.0000	8.0000	13.2500	34.0000	8.6000	-Inf	-Inf	0.2599	0.3229	0.4408	-Inf
24.0000	0.6370	0.0000	0.3535	0.0675	0.0000	0.0000	8.0000	17.0000	25.0000	9.4000	-Inf	-Inf	0.2599	0.3542	0.4024	-Inf
