# BOXPLOT OF INITIAL CONTENT OF DAUGTHER CELL
# original file "wt_unlimCap_highRe_3gen_perturbed.txt" 
# stats: min, q25, q50, q75, max, mean 
# daughter	statsP(6)	statsD(6)
1.0	0.4175	0.4305	0.4371	0.4423	0.4532	0.43624941709844556	0.0508	0.063	0.0691	0.074	0.0842	0.06834954663212435
2.0	0.4336	0.4454	0.4512	0.4558	0.4653	0.45048335492227976	0.0659	0.0769	0.0823	0.0866	0.0954	0.08163040803108809
3.0	0.4474	0.4585	0.4635	0.4676	0.4766	0.4628905764248704	0.0787	0.0891	0.0937	0.0976	0.106	0.09320764248704663
4.0	0.4593	0.4699	0.4742	0.4779	0.4869	0.4738076748704664	0.0898	0.0997	0.1037	0.1072	0.1157	0.10339271373056995
5.0	0.4696	0.4799	0.4838	0.4872	0.4964	0.4835075129533679	0.0995	0.1091	0.1127	0.1159	0.1244	0.1124443329015544
6.0	0.4782	0.4888	0.4924	0.4957	0.5058	0.49222483808290163	0.1075	0.1174	0.12075	0.1238	0.1333	0.12057807642487046
7.0	0.4856	0.496775	0.5003	0.503525	0.5149	0.5001516839378237	0.1144	0.1248	0.1281	0.131125	0.1417	0.12797548575129536
8.0	0.4922	0.504	0.50745	0.5108	0.5238	0.5074626295336787	0.1206	0.1315	0.1348	0.1379	0.1501	0.134797085492228
9.0	0.4978	0.5106	0.5141	0.5178	0.533	0.5143136010362694	0.1258	0.1378	0.141	0.1444	0.1586	0.14118989637305698
10.0	0.5025	0.5168	0.5206	0.5245	0.5428	0.5208576748704663	0.1302	0.1435	0.1471	0.1507	0.1678	0.14729575777202072
11.0	0.5067	0.5226	0.5269	0.5312	0.5545	0.5272594883419689	0.1341	0.148975	0.1529	0.157	0.1787	0.15326803756476684
12.0	0.5104	0.5284	0.5331	0.538125	0.5718	0.5337253238341969	0.1376	0.1543	0.1587	0.163425	0.1948	0.15930216968911917
13.0	0.5138	0.534	0.5395	0.5455	0.5868	0.5404930866601753	0.1408	0.1596	0.1646	0.1703	0.2088	0.1656178188899708
14.0	0.5169	0.5396	0.546	0.5533	0.5904	0.5473677729837372	0.1436	0.1648	0.1707	0.1776	0.2122	0.17203033521407235
15.0	0.5198	0.544975	0.5523	0.5612	0.5919	0.5537901362984218	0.1463	0.1698	0.1767	0.1849	0.2136	0.17802413916786228
16.0	0.5224	0.5501	0.5579	0.5673	0.5932	0.5590364377682404	0.1487	0.1746	0.1819	0.190675	0.2148	0.18291957081545065
17.0	0.5248	0.5538	0.5624	0.5718	0.5928	0.562902972027972	0.151	0.178075	0.186	0.1948	0.2144	0.18652762237762238
18.0	0.527	0.55675	0.5659	0.57495	0.5932	0.5658927753303964	0.1531	0.1808	0.1893	0.1978	0.2148	0.18931709251101322
19.0	0.5292	0.559275	0.567	0.5764	0.5943	0.5674626506024096	0.155	0.183175	0.19035000000000002	0.1991	0.2158	0.19078087349397593
20.0	0.5312	0.5612	0.56965	0.577725	0.5934	0.5691078125	0.1569	0.1849	0.19285	0.200325	0.215	0.19231953124999998
21.0	0.533	0.5621	0.5708	0.5796	0.5953	0.5705141463414634	0.1587	0.1858	0.1939	0.2021	0.2167	0.1936273170731708
22.0	0.5349	0.563225	0.5714	0.5817749999999999	0.5954	0.5715296296296297	0.1604	0.18682500000000002	0.19445	0.2041	0.2168	0.19457777777777782
23.0	0.5366	0.5624	0.5721	0.5804	0.5928	0.5713491228070177	0.162	0.1861	0.1951	0.2029	0.2144	0.1944105263157895
24.0	0.5383	0.56485	0.5696	0.58125	0.592	0.5713933333333333	0.1636	0.18835000000000002	0.19274999999999998	0.203675	0.2137	0.19445333333333334
25.0	0.54	0.56775	0.5743	0.5813	0.5943	0.57423	0.1651	0.191075	0.19715	0.2037	0.2158	0.19709499999999996
