# BOXPLOT OF INITIAL CONTENT OF DAUGTHER CELL
# original file "wt_decCap_highRe_3gen_perturbed.txt" 
# stats: min, q25, q50, q75, max, mean 
# daughter	statsP(6)	statsD(6)
1.0	0.4138	0.4228	0.4271	0.4307	0.4424	0.42679679309281526	0.0474	0.0558	0.0598	0.0632	0.0741	0.059526981190255936
2.0	0.4276	0.4351	0.4386	0.4416	0.4513	0.4384157261794635	0.0603	0.0673	0.0706	0.0734	0.0824	0.07036993524514339
3.0	0.4386	0.4452	0.4481	0.45065	0.4594	0.4479669750231267	0.0706	0.0767	0.0794	0.0818	0.09	0.07928060437866175
4.0	0.4473	0.4535	0.456	0.4583	0.4664	0.4559530373111316	0.0787	0.0845	0.0868	0.0889	0.0965	0.08673453592352762
5.0	0.4545	0.4605	0.4628	0.4649	0.4727	0.46276201048411975	0.0854	0.091	0.0932	0.0951	0.1023	0.09308698735738513
6.0	0.4606	0.4666	0.4687	0.4707	0.4793	0.468686432315757	0.0911	0.0966	0.0986	0.1005	0.1085	0.0986163737280296
7.0	0.4658	0.4719	0.4739	0.4759	0.4856	0.4739545790934321	0.0959	0.1016	0.1035	0.1054	0.1144	0.10353052728954673
8.0	0.4699	0.4767	0.4787	0.4807	0.4919	0.47874844279987666	0.0997	0.1061	0.1079	0.1098	0.1203	0.10800403946962689
9.0	0.473	0.481	0.4831	0.4853	0.4985	0.48321689793401174	0.1026	0.1101	0.1121	0.1141	0.1264	0.11217431390687635
10.0	0.4758	0.4851	0.4874	0.4898	0.5059	0.4874958988590812	0.1052	0.1139	0.116	0.1183	0.1333	0.11616571076164046
11.0	0.4782	0.4889	0.4915	0.4942	0.515	0.4917177304964539	0.1075	0.1175	0.1199	0.1224	0.1418	0.12010555041628122
12.0	0.4804	0.4927	0.4957	0.4989	0.5285	0.49603592352759784	0.1096	0.121	0.1238	0.1268	0.1545	0.12413481344434167
13.0	0.4825	0.4966	0.5001	0.504	0.5329	0.500646514497224	0.1115	0.1246	0.1279	0.1316	0.1585	0.12843664404688465
14.0	0.4844	0.5006	0.5049	0.5099	0.5493	0.5058404143475572	0.1133	0.1284	0.1324	0.137	0.1739	0.13328283858998144
15.0	0.4861	0.5048250000000001	0.5103	0.5167	0.5597	0.5117169288860918	0.1149	0.132325	0.1374	0.1434	0.1835	0.13876626809314035
16.0	0.4878	0.5093	0.516	0.5242	0.5607	0.5177936271186441	0.1165	0.1365	0.1428	0.1504	0.1845	0.14443535593220339
17.0	0.4894	0.5137	0.5218	0.5316	0.5616	0.5232641601961586	0.1179	0.1406	0.1482	0.1573	0.1853	0.1495403759705762
18.0	0.4909	0.5168	0.5259	0.5362	0.5612	0.5270211334120424	0.1194	0.1435	0.152	0.1616	0.185	0.15304486422668237
19.0	0.4924	0.5194	0.5285	0.5387	0.562	0.529388043478261	0.1208	0.1459	0.1544	0.164	0.1857	0.1552544466403162
20.0	0.4939	0.5217	0.5301	0.5399750000000001	0.5624	0.5309296363636363	0.1221	0.148025	0.15595	0.165075	0.1861	0.15669254545454545
21.0	0.4953	0.5228250000000001	0.5327500000000001	0.54425	0.5619	0.5328388489208632	0.1235	0.149125	0.15845	0.16907499999999998	0.1856	0.15847374100719427
22.0	0.4968	0.5227250000000001	0.53	0.542	0.5625	0.5318844262295083	0.1248	0.1491	0.15585	0.167	0.1861	0.15758606557377047
23.0	0.4983	0.52615	0.5335	0.541	0.5589	0.5337703124999998	0.1262	0.15225	0.15910000000000002	0.1661	0.1828	0.1593375
24.0	0.4998	0.5276	0.537	0.5452	0.5594	0.5352399999999999	0.1277	0.1536	0.1623	0.17	0.1833	0.16071200000000002
