# BOXPLOT OF INITIAL CONTENT OF DAUGTHER CELL
# original file "wt_unlimCap_highRe_3gen.txt" 
# stats: min, q25, q50, q75, max, mean 
# daughter	statsP(6)	statsD(6)
1.0	0.4166	0.4311	0.4374	0.4423	0.4528	0.43644806086472443	0.05	0.0635	0.0695	0.074	0.0837	0.06853332714789385
2.0	0.4323	0.4453	0.4508	0.455	0.4647	0.44994010020411945	0.0647	0.0768	0.0819	0.0858	0.0949	0.08112336240489887
3.0	0.4457	0.4575	0.4623	0.466	0.4758	0.46162052328817965	0.0772	0.0882	0.0926	0.0961	0.1053	0.09202197068101688
4.0	0.4573	0.4681	0.4723	0.4757	0.486	0.47180770087214685	0.088	0.0981	0.102	0.1051	0.1148	0.10152774169604752
5.0	0.4672	0.4774	0.4812	0.4843	0.4953	0.48076498422712927	0.0973	0.1068	0.1103	0.1132	0.1235	0.10988470959361661
6.0	0.4759	0.4856	0.489	0.4919	0.5039	0.48870564112080167	0.1053	0.1144	0.1175	0.1202	0.1314	0.11729447021710894
7.0	0.4831	0.4928	0.496	0.4988	0.5119	0.4958111894600111	0.112	0.1212	0.1241	0.1267	0.1389	0.1239253479309705
8.0	0.4894	0.4993	0.5023	0.5051	0.5196	0.502230766375951	0.1179	0.1272	0.13	0.1326	0.1461	0.12991423269623306
9.0	0.4949	0.5051	0.508	0.511	0.5272	0.5080930042679532	0.1231	0.1325	0.1353	0.1381	0.1532	0.13538589719799593
10.0	0.4999	0.5103	0.5133	0.5165	0.5349	0.5135097791798108	0.1277	0.1375	0.1402	0.1433	0.1604	0.1404384858044164
11.0	0.5043	0.5151	0.5183	0.5218	0.5431	0.5185794395991835	0.1318	0.142	0.1449	0.1482	0.1681	0.14516977175728338
12.0	0.508	0.5196	0.523	0.5269	0.5525	0.5233977175728335	0.1353	0.1461	0.1493	0.153	0.1768	0.14966557802931899
13.0	0.5112	0.5238	0.5275	0.532	0.5647	0.5280598070142883	0.1383	0.15	0.1535	0.1577	0.1882	0.1540154574132492
14.0	0.514	0.5277	0.5319	0.537	0.5832	0.5326644023756496	0.1409	0.1537	0.1576	0.1624	0.2055	0.15831237936154416
15.0	0.5165	0.5315	0.5363	0.5422	0.5884	0.537325134683262	0.1433	0.1572	0.1617	0.1672	0.2104	0.1626606910644622
16.0	0.5188	0.5352	0.5406	0.5476	0.5907	0.54209499626587	0.1454	0.1606	0.1657	0.1723	0.2124	0.16711301344286783
17.0	0.5208	0.5388	0.5449	0.5532	0.5915	0.5467332443257678	0.1473	0.164	0.1697	0.1775	0.2132	0.17143990082014116
18.0	0.5227	0.5422	0.549	0.5583	0.5921	0.5509536977491962	0.1491	0.1672	0.1736	0.1822	0.2138	0.17537755225080384
19.0	0.5245	0.5453	0.5527	0.5624	0.5935	0.5545240662983425	0.1507	0.1701	0.177	0.1861	0.2151	0.17870872928176795
20.0	0.5261	0.5479	0.5558	0.5654	0.5948	0.557149217346677	0.1522	0.1725	0.1799	0.1889	0.2163	0.18115919938414163
21.0	0.5277	0.5502	0.5587	0.5685	0.5947	0.5597702069385271	0.1536	0.1747	0.1826	0.1918	0.2162	0.18360532562385878
22.0	0.5291	0.55205	0.5609	0.57085	0.5951	0.561794718973972	0.155	0.1764	0.1847	0.19395	0.2166	0.18549332327423612
23.0	0.5304	0.5535	0.56295	0.5726	0.5942	0.5631947162426614	0.1562	0.1778	0.1866	0.1956	0.2157	0.1868
24.0	0.5317	0.5545	0.5637	0.5739	0.5954	0.5642518880208334	0.1574	0.1787	0.1873	0.1968	0.2168	0.18778457031249998
25.0	0.5329	0.5549	0.5644	0.5741	0.5962	0.5647855239786855	0.1585	0.1791	0.1879	0.1969	0.2176	0.18828330373001775
26.0	0.5341	0.5554	0.5645	0.5746	0.5952	0.5650347878787878	0.1596	0.1795	0.1881	0.1975	0.2166	0.1885186666666667
27.0	0.5352	0.556425	0.56475	0.5751	0.5959	0.5655568852459016	0.1606	0.1805	0.18825	0.1979	0.2173	0.1890045901639344
28.0	0.5362	0.5562	0.56485	0.574975	0.5942	0.565613004484305	0.1616	0.1803	0.18835000000000002	0.197775	0.2157	0.18905650224215237
29.0	0.5372	0.5568249999999999	0.56585	0.5757	0.5954	0.5657640718562874	0.1626	0.18082499999999999	0.18925	0.1985	0.2168	0.1891958083832335
30.0	0.5382	0.5566	0.5661	0.5755	0.5946	0.5657894736842105	0.1635	0.1806	0.1895	0.1983	0.2161	0.18922226720647772
31.0	0.5392	0.55575	0.5657	0.57475	0.5958	0.5656076502732241	0.1644	0.17985	0.1891	0.1976	0.2172	0.18904808743169396
32.0	0.5401	0.5561	0.5647	0.5763	0.5938	0.5659751773049647	0.1653	0.1802	0.1882	0.199	0.2154	0.18939007092198581
33.0	0.5411	0.555625	0.56325	0.575325	0.5964	0.5653084905660378	0.1662	0.17972500000000002	0.18685000000000002	0.198125	0.2178	0.18877169811320754
34.0	0.542	0.5545	0.5646	0.57455	0.5943	0.5650313253012049	0.167	0.17865	0.1881	0.1974	0.2158	0.1885120481927711
35.0	0.5429	0.55465	0.5642	0.57205	0.5946	0.5653029850746268	0.1679	0.1788	0.1877	0.19505	0.2161	0.188765671641791
36.0	0.5438	0.55605	0.5652	0.5753999999999999	0.5882	0.5654618181818182	0.1687	0.18015	0.1886	0.1982	0.2102	0.18890909090909092
37.0	0.5447	0.55655	0.5635	0.5748	0.5953	0.5662863636363635	0.1696	0.180575	0.1871	0.197675	0.2168	0.18968181818181815
38.0	0.5456	0.55835	0.5621	0.5737000000000001	0.5912	0.5656599999999999	0.1704	0.18225000000000002	0.1858	0.1966	0.213	0.1891057142857143
39.0	0.5466	0.55775	0.5640499999999999	0.56985	0.5907	0.5650071428571428	0.1713	0.1817	0.18755	0.193	0.2124	0.18848928571428575
40.0	0.5475	0.558025	0.5652999999999999	0.570275	0.5955	0.5660166666666666	0.1722	0.181925	0.18875	0.193375	0.2169	0.18943333333333331
41.0	0.5485	0.5596	0.5678	0.5737	0.5865	0.5673476190476191	0.1731	0.1834	0.1911	0.1966	0.2085	0.19066666666666668
42.0	0.5495	0.559825	0.5723	0.57985	0.5905	0.5703555555555556	0.174	0.183675	0.1953	0.20234999999999997	0.2123	0.1934722222222222
43.0	0.5505	0.5614	0.5668	0.5807	0.5887	0.5699076923076922	0.175	0.1851	0.1902	0.2032	0.2106	0.19308461538461538
